touch_id,user_id,campaign_id,placement_id,creative_id,source_type,timestamp,start_param,data_source
st_000563,su_00593,cmp_006,pl_014,cr_014,click,2026-09-08 23:29:15.406127508,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000564,su_00593,cmp_006,pl_014,cr_014,bot_start,2026-09-08 23:34:41.301206958,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000565,su_00593,cmp_006,pl_014,cr_014,lead,2026-09-09 20:35:15.973070803,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000566,su_00595,cmp_005,pl_021,cr_006,click,2026-08-16 14:07:17.679249193,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000567,su_00595,cmp_005,pl_021,cr_006,bot_start,2026-08-16 14:33:28.268647353,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000568,su_00597,cmp_004,pl_012,cr_012,click,2026-08-29 22:30:50.409253901,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000569,su_00598,cmp_007,pl_007,cr_007,click,2026-09-07 18:10:49.287486209,c_cmp_007_p_pl_007_cr_cr_007,synthetic
st_000570,su_00605,cmp_003,pl_003,cr_003,click,2026-09-11 16:31:11.465373928,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000571,su_00605,cmp_003,pl_003,cr_003,bot_start,2026-09-11 16:33:24.660983100,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000572,su_00605,cmp_003,pl_003,cr_003,lead,2026-09-12 13:11:24.584486451,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000573,su_00608,cmp_003,pl_027,cr_012,click,2026-09-04 01:56:56.032986116,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000574,su_00608,cmp_003,pl_027,cr_012,bot_start,2026-09-04 02:00:06.396737607,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000575,su_00608,cmp_003,pl_027,cr_012,lead,2026-09-04 21:31:36.797254503,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000576,su_00610,cmp_006,pl_014,cr_014,click,2026-09-08 23:21:11.704540038,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000577,su_00610,cmp_006,pl_014,cr_014,bot_start,2026-09-08 23:38:14.819221915,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000578,su_00610,cmp_006,pl_014,cr_014,lead,2026-09-09 22:13:37.346649357,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000579,su_00615,cmp_000,pl_024,cr_009,click,2026-08-23 06:19:11.748712253,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000580,su_00616,cmp_004,pl_028,cr_013,click,2026-08-18 09:04:17.671011176,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000581,su_00620,cmp_003,pl_003,cr_003,click,2026-09-11 12:52:54.535771562,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000582,su_00620,cmp_003,pl_003,cr_003,bot_start,2026-09-11 12:57:31.357613660,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000583,su_00621,cmp_005,pl_029,cr_014,click,2026-09-06 10:15:53.072406111,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000584,su_00621,cmp_005,pl_029,cr_014,bot_start,2026-09-06 10:41:01.307995449,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000585,su_00624,cmp_004,pl_020,cr_005,click,2026-09-11 00:40:46.212608295,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000586,su_00624,cmp_004,pl_020,cr_005,bot_start,2026-09-11 00:57:29.029555289,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000587,su_00626,cmp_006,pl_014,cr_014,click,2026-09-10 16:34:37.043927142,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000588,su_00626,cmp_006,pl_014,cr_014,bot_start,2026-09-10 16:48:08.664866289,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000589,su_00626,cmp_006,pl_014,cr_014,lead,2026-09-10 20:05:41.474941656,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000590,su_00627,cmp_005,pl_021,cr_006,click,2026-08-18 17:55:02.289835824,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000591,su_00627,cmp_005,pl_021,cr_006,bot_start,2026-08-18 18:11:10.565289283,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000592,su_00627,cmp_005,pl_021,cr_006,lead,2026-08-18 23:58:32.039369813,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000593,su_00629,cmp_000,pl_016,cr_001,click,2026-08-13 11:42:01.157114875,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000594,su_00629,cmp_000,pl_016,cr_001,bot_start,2026-08-13 12:01:58.064762017,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000595,su_00629,cmp_000,pl_016,cr_001,lead,2026-08-13 22:51:05.718448198,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000596,su_00630,cmp_007,pl_023,cr_008,click,2026-08-13 06:07:57.128868432,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000597,su_00630,cmp_007,pl_023,cr_008,bot_start,2026-08-13 06:16:52.380658367,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000598,su_00631,cmp_003,pl_011,cr_011,click,2026-08-06 20:51:17.703080248,c_cmp_003_p_pl_011_cr_cr_011,synthetic
st_000599,su_00635,cmp_002,pl_010,cr_010,click,2026-08-25 16:05:19.702813126,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000600,su_00635,cmp_002,pl_010,cr_010,bot_start,2026-08-25 16:10:20.005057017,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000601,su_00635,cmp_002,pl_010,cr_010,lead,2026-08-25 17:22:23.801394915,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000602,su_00637,cmp_003,pl_011,cr_011,click,2026-08-07 06:21:41.143929148,c_cmp_003_p_pl_011_cr_cr_011,synthetic
st_000603,su_00637,cmp_003,pl_011,cr_011,bot_start,2026-08-07 06:23:52.257711350,c_cmp_003_p_pl_011_cr_cr_011,synthetic
st_000604,su_00642,cmp_004,pl_020,cr_005,click,2026-09-10 13:24:33.017055645,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000605,su_00642,cmp_004,pl_020,cr_005,bot_start,2026-09-10 13:49:27.651523428,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000606,su_00642,cmp_004,pl_020,cr_005,lead,2026-09-11 00:04:15.858887531,c_cmp_004_p_pl_020_cr_cr_005,synthetic
st_000607,su_00647,cmp_003,pl_019,cr_004,click,2026-09-01 04:24:44.031718202,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000608,su_00648,cmp_000,pl_024,cr_009,click,2026-08-24 04:44:03.036467534,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000609,su_00648,cmp_000,pl_024,cr_009,bot_start,2026-08-24 05:07:32.982065650,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000610,su_00648,cmp_000,pl_024,cr_009,lead,2026-08-24 12:24:10.497174488,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000611,su_00649,cmp_006,pl_022,cr_007,click,2026-08-22 04:52:11.322875666,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000612,su_00649,cmp_006,pl_022,cr_007,bot_start,2026-08-22 05:07:04.640905255,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000613,su_00651,cmp_003,pl_003,cr_003,click,2026-09-10 23:02:41.739676409,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000614,su_00651,cmp_003,pl_003,cr_003,bot_start,2026-09-10 23:07:29.062421893,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000615,su_00651,cmp_003,pl_003,cr_003,lead,2026-09-11 09:17:55.134229868,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000616,su_00652,cmp_001,pl_025,cr_010,click,2026-08-12 18:43:10.450507360,c_cmp_001_p_pl_025_cr_cr_010,synthetic
st_000617,su_00652,cmp_001,pl_025,cr_010,bot_start,2026-08-12 18:52:53.006731634,c_cmp_001_p_pl_025_cr_cr_010,synthetic
st_000618,su_00653,cmp_002,pl_026,cr_011,click,2026-08-20 10:45:08.273040641,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000619,su_00656,cmp_002,pl_018,cr_003,click,2026-08-11 03:56:05.710284874,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000620,su_00656,cmp_002,pl_018,cr_003,bot_start,2026-08-11 03:59:42.406050614,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000621,su_00656,cmp_002,pl_018,cr_003,lead,2026-08-12 00:50:19.529241606,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000622,su_00657,cmp_000,pl_000,cr_000,click,2026-08-21 17:30:26.162437424,c_cmp_000_p_pl_000_cr_cr_000,synthetic
st_000623,su_00658,cmp_003,pl_003,cr_003,click,2026-09-09 23:08:28.867572828,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000624,su_00658,cmp_003,pl_003,cr_003,bot_start,2026-09-09 23:29:17.768882089,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000625,su_00658,cmp_003,pl_003,cr_003,lead,2026-09-10 15:52:06.092960113,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000626,su_00665,cmp_001,pl_009,cr_009,click,2026-08-20 15:54:18.917065723,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000627,su_00665,cmp_001,pl_009,cr_009,bot_start,2026-08-20 15:57:29.992418378,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000628,su_00669,cmp_004,pl_012,cr_012,click,2026-08-30 07:20:52.952493827,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000629,su_00669,cmp_004,pl_012,cr_012,bot_start,2026-08-30 07:27:09.311381914,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000630,su_00669,cmp_004,pl_012,cr_012,lead,2026-08-30 17:17:27.333525211,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000631,su_00670,cmp_006,pl_006,cr_006,click,2026-08-19 19:48:47.139536049,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000632,su_00670,cmp_006,pl_006,cr_006,bot_start,2026-08-19 20:14:38.595492129,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000633,su_00671,cmp_004,pl_012,cr_012,click,2026-08-29 09:41:33.693509898,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000634,su_00671,cmp_004,pl_012,cr_012,bot_start,2026-08-29 09:51:55.936588591,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000635,su_00671,cmp_004,pl_012,cr_012,lead,2026-08-29 13:33:43.858454279,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000636,su_00674,cmp_000,pl_008,cr_008,click,2026-09-04 10:46:23.334028432,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000637,su_00674,cmp_000,pl_008,cr_008,bot_start,2026-09-04 10:55:04.471100533,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000638,su_00674,cmp_000,pl_008,cr_008,lead,2026-09-04 21:55:37.503533064,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000639,su_00675,cmp_001,pl_001,cr_001,click,2026-09-06 20:15:07.986405785,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000640,su_00675,cmp_001,pl_001,cr_001,bot_start,2026-09-06 20:22:32.400886035,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000641,su_00675,cmp_001,pl_001,cr_001,lead,2026-09-06 20:53:50.749515511,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000642,su_00676,cmp_005,pl_005,cr_005,click,2026-08-09 16:25:48.286911831,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000643,su_00684,cmp_000,pl_024,cr_009,click,2026-08-22 02:11:18.547636812,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000644,su_00684,cmp_000,pl_024,cr_009,bot_start,2026-08-22 02:13:19.301114583,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000645,su_00684,cmp_000,pl_024,cr_009,lead,2026-08-22 18:14:05.252941002,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000646,su_00686,cmp_004,pl_028,cr_013,click,2026-08-18 13:09:38.165064732,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000647,su_00686,cmp_004,pl_028,cr_013,bot_start,2026-08-18 13:18:54.950710273,c_cmp_004_p_pl_028_cr_cr_013,synthetic
st_000648,su_00688,cmp_007,pl_007,cr_007,click,2026-09-09 07:16:16.210105531,c_cmp_007_p_pl_007_cr_cr_007,synthetic
st_000649,su_00688,cmp_007,pl_007,cr_007,bot_start,2026-09-09 07:31:08.788687897,c_cmp_007_p_pl_007_cr_cr_007,synthetic
st_000650,su_00689,cmp_006,pl_022,cr_007,click,2026-08-22 12:10:38.342552495,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000651,su_00689,cmp_006,pl_022,cr_007,bot_start,2026-08-22 12:20:15.015956297,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000652,su_00689,cmp_006,pl_022,cr_007,lead,2026-08-22 22:53:34.870621261,c_cmp_006_p_pl_022_cr_cr_007,synthetic
st_000653,su_00692,cmp_005,pl_005,cr_005,click,2026-08-09 04:53:28.406794860,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000654,su_00692,cmp_005,pl_005,cr_005,bot_start,2026-08-09 05:10:13.342844003,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000655,su_00692,cmp_005,pl_005,cr_005,lead,2026-08-09 20:03:46.233441754,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000656,su_00693,cmp_001,pl_001,cr_001,click,2026-09-06 00:15:07.478681741,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000657,su_00693,cmp_001,pl_001,cr_001,bot_start,2026-09-06 00:42:41.547818704,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000658,su_00694,cmp_002,pl_018,cr_003,click,2026-08-11 18:15:27.894547452,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000659,su_00694,cmp_002,pl_018,cr_003,bot_start,2026-08-11 18:20:16.191179097,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000660,su_00694,cmp_002,pl_018,cr_003,lead,2026-08-11 23:45:34.209149218,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000661,su_00696,cmp_001,pl_017,cr_002,click,2026-08-23 21:04:24.763789632,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000662,su_00696,cmp_001,pl_017,cr_002,bot_start,2026-08-23 21:11:06.974507373,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000663,su_00696,cmp_001,pl_017,cr_002,lead,2026-08-24 06:14:30.541953044,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000664,su_00701,cmp_006,pl_006,cr_006,click,2026-08-17 18:04:59.921164688,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000665,su_00701,cmp_006,pl_006,cr_006,bot_start,2026-08-17 18:06:10.462288494,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000666,su_00701,cmp_006,pl_006,cr_006,lead,2026-08-18 04:43:20.060038372,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000667,su_00705,cmp_005,pl_013,cr_013,click,2026-09-01 02:53:05.884268600,c_cmp_005_p_pl_013_cr_cr_013,synthetic
st_000668,su_00705,cmp_005,pl_013,cr_013,bot_start,2026-09-01 03:21:48.249326883,c_cmp_005_p_pl_013_cr_cr_013,synthetic
st_000669,su_00705,cmp_005,pl_013,cr_013,lead,2026-09-01 08:07:39.296245384,c_cmp_005_p_pl_013_cr_cr_013,synthetic
st_000670,su_00706,cmp_006,pl_014,cr_014,click,2026-09-10 05:42:53.151125850,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000671,su_00706,cmp_006,pl_014,cr_014,bot_start,2026-09-10 05:45:13.304052027,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000672,su_00709,cmp_003,pl_019,cr_004,click,2026-08-29 08:11:07.750127900,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000673,su_00709,cmp_003,pl_019,cr_004,bot_start,2026-08-29 08:26:38.806061005,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000674,su_00711,cmp_000,pl_008,cr_008,click,2026-09-03 23:54:19.565132159,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000675,su_00713,cmp_005,pl_005,cr_005,click,2026-08-11 05:21:47.080484594,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000676,su_00713,cmp_005,pl_005,cr_005,bot_start,2026-08-11 05:23:05.791953218,c_cmp_005_p_pl_005_cr_cr_005,synthetic
st_000677,su_00714,cmp_001,pl_009,cr_009,click,2026-08-21 05:54:33.928324388,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000678,su_00714,cmp_001,pl_009,cr_009,bot_start,2026-08-21 06:07:00.951477687,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000679,su_00721,cmp_000,pl_024,cr_009,click,2026-08-24 06:17:26.102025497,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000680,su_00721,cmp_000,pl_024,cr_009,bot_start,2026-08-24 06:40:54.934922051,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000681,su_00721,cmp_000,pl_024,cr_009,lead,2026-08-24 09:53:26.841878417,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000682,su_00723,cmp_005,pl_021,cr_006,click,2026-08-17 17:28:26.109278638,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000683,su_00723,cmp_005,pl_021,cr_006,bot_start,2026-08-17 17:49:10.059324938,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000684,su_00723,cmp_005,pl_021,cr_006,lead,2026-08-18 02:51:39.436874097,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000685,su_00724,cmp_002,pl_010,cr_010,click,2026-08-27 01:25:17.510261571,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000686,su_00724,cmp_002,pl_010,cr_010,bot_start,2026-08-27 01:46:26.877056360,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000687,su_00724,cmp_002,pl_010,cr_010,lead,2026-08-28 01:46:02.753456280,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000688,su_00725,cmp_006,pl_006,cr_006,click,2026-08-18 09:33:41.335956986,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000689,su_00726,cmp_006,pl_014,cr_014,click,2026-09-09 19:06:25.440434364,c_cmp_006_p_pl_014_cr_cr_014,synthetic
st_000690,su_00728,cmp_002,pl_026,cr_011,click,2026-08-20 13:18:43.887568581,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000691,su_00730,cmp_000,pl_024,cr_009,click,2026-08-22 20:05:33.298752822,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000692,su_00730,cmp_000,pl_024,cr_009,bot_start,2026-08-22 20:11:13.347269853,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000693,su_00730,cmp_000,pl_024,cr_009,lead,2026-08-23 17:21:42.435452602,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000694,su_00734,cmp_002,pl_010,cr_010,click,2026-08-27 02:20:34.050928837,c_cmp_002_p_pl_010_cr_cr_010,synthetic
st_000695,su_00736,cmp_000,pl_024,cr_009,click,2026-08-23 16:20:30.888701024,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000696,su_00736,cmp_000,pl_024,cr_009,bot_start,2026-08-23 16:43:01.657090640,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000697,su_00736,cmp_000,pl_024,cr_009,lead,2026-08-24 16:15:43.824367702,c_cmp_000_p_pl_024_cr_cr_009,synthetic
st_000698,su_00737,cmp_002,pl_002,cr_002,click,2026-08-09 15:13:34.523214719,c_cmp_002_p_pl_002_cr_cr_002,synthetic
st_000699,su_00737,cmp_002,pl_002,cr_002,bot_start,2026-08-09 15:19:11.308068118,c_cmp_002_p_pl_002_cr_cr_002,synthetic
st_000700,su_00737,cmp_002,pl_002,cr_002,lead,2026-08-09 21:32:48.053476206,c_cmp_002_p_pl_002_cr_cr_002,synthetic
st_000701,su_00739,cmp_001,pl_009,cr_009,click,2026-08-22 07:03:27.554658875,c_cmp_001_p_pl_009_cr_cr_009,synthetic
st_000702,su_00740,cmp_004,pl_012,cr_012,click,2026-08-28 18:40:21.987500074,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000703,su_00741,cmp_004,pl_012,cr_012,click,2026-08-28 01:25:45.463535013,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000704,su_00741,cmp_004,pl_012,cr_012,bot_start,2026-08-28 01:31:24.947163181,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000705,su_00741,cmp_004,pl_012,cr_012,lead,2026-08-28 09:50:40.281644752,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000706,su_00745,cmp_005,pl_021,cr_006,click,2026-08-16 13:52:22.000457363,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000707,su_00745,cmp_005,pl_021,cr_006,bot_start,2026-08-16 14:03:36.547281077,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000708,su_00746,cmp_003,pl_019,cr_004,click,2026-08-29 10:11:00.015877250,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000709,su_00746,cmp_003,pl_019,cr_004,bot_start,2026-08-29 10:34:26.817786876,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000710,su_00746,cmp_003,pl_019,cr_004,lead,2026-08-30 03:34:06.011333950,c_cmp_003_p_pl_019_cr_cr_004,synthetic
st_000711,su_00747,cmp_006,pl_006,cr_006,click,2026-08-18 07:51:06.289630684,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000712,su_00747,cmp_006,pl_006,cr_006,bot_start,2026-08-18 08:06:47.677544966,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000713,su_00747,cmp_006,pl_006,cr_006,lead,2026-08-18 22:43:59.534789000,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000714,su_00753,cmp_001,pl_001,cr_001,click,2026-09-07 10:58:46.948142156,c_cmp_001_p_pl_001_cr_cr_001,synthetic
st_000715,su_00754,cmp_006,pl_006,cr_006,click,2026-08-18 16:22:45.423468651,c_cmp_006_p_pl_006_cr_cr_006,synthetic
st_000716,su_00755,cmp_004,pl_004,cr_004,click,2026-09-04 13:54:55.775574753,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000717,su_00755,cmp_004,pl_004,cr_004,bot_start,2026-09-04 14:24:21.401222733,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000718,su_00755,cmp_004,pl_004,cr_004,lead,2026-09-05 00:48:56.252957424,c_cmp_004_p_pl_004_cr_cr_004,synthetic
st_000719,su_00758,cmp_000,pl_016,cr_001,click,2026-08-11 16:51:51.904589642,c_cmp_000_p_pl_016_cr_cr_001,synthetic
st_000720,su_00759,cmp_005,pl_029,cr_014,click,2026-09-04 21:06:25.589447654,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000721,su_00759,cmp_005,pl_029,cr_014,bot_start,2026-09-04 21:22:01.117723858,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000722,su_00759,cmp_005,pl_029,cr_014,lead,2026-09-05 05:56:33.563040596,c_cmp_005_p_pl_029_cr_cr_014,synthetic
st_000723,su_00760,cmp_002,pl_018,cr_003,click,2026-08-11 04:23:57.713082329,c_cmp_002_p_pl_018_cr_cr_003,synthetic
st_000724,su_00761,cmp_004,pl_012,cr_012,click,2026-08-28 15:12:43.594579821,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000725,su_00761,cmp_004,pl_012,cr_012,bot_start,2026-08-28 15:40:47.145499993,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000726,su_00761,cmp_004,pl_012,cr_012,lead,2026-08-29 10:36:07.330424541,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000727,su_00762,cmp_004,pl_012,cr_012,click,2026-08-28 09:59:24.718066708,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000728,su_00762,cmp_004,pl_012,cr_012,bot_start,2026-08-28 10:29:15.710388448,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000729,su_00762,cmp_004,pl_012,cr_012,lead,2026-08-29 03:11:17.296768942,c_cmp_004_p_pl_012_cr_cr_012,synthetic
st_000730,su_00764,cmp_000,pl_008,cr_008,click,2026-09-04 19:19:33.271242890,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000731,su_00764,cmp_000,pl_008,cr_008,bot_start,2026-09-04 19:28:54.534049798,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000732,su_00764,cmp_000,pl_008,cr_008,lead,2026-09-05 15:38:37.765175308,c_cmp_000_p_pl_008_cr_cr_008,synthetic
st_000733,su_00766,cmp_003,pl_003,cr_003,click,2026-09-09 06:41:51.143955327,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000734,su_00766,cmp_003,pl_003,cr_003,bot_start,2026-09-09 07:00:54.519588227,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000735,su_00766,cmp_003,pl_003,cr_003,lead,2026-09-09 17:39:32.127193592,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000736,su_00767,cmp_007,pl_023,cr_008,click,2026-08-13 22:34:33.730178390,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000737,su_00767,cmp_007,pl_023,cr_008,bot_start,2026-08-13 22:40:38.552769606,c_cmp_007_p_pl_023_cr_cr_008,synthetic
st_000738,su_00768,cmp_003,pl_027,cr_012,click,2026-09-03 23:52:43.573843212,c_cmp_003_p_pl_027_cr_cr_012,synthetic
st_000739,su_00773,cmp_002,pl_026,cr_011,click,2026-08-20 20:13:48.460126624,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000740,su_00773,cmp_002,pl_026,cr_011,bot_start,2026-08-20 20:14:54.942510679,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000741,su_00773,cmp_002,pl_026,cr_011,lead,2026-08-21 10:36:09.230808489,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000742,su_00779,cmp_005,pl_021,cr_006,click,2026-08-16 05:18:01.010372848,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000743,su_00779,cmp_005,pl_021,cr_006,bot_start,2026-08-16 05:19:08.462463349,c_cmp_005_p_pl_021_cr_cr_006,synthetic
st_000744,su_00780,cmp_001,pl_017,cr_002,click,2026-08-23 07:07:53.287859107,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000745,su_00780,cmp_001,pl_017,cr_002,bot_start,2026-08-23 07:34:00.424408729,c_cmp_001_p_pl_017_cr_cr_002,synthetic
st_000746,su_00783,cmp_003,pl_003,cr_003,click,2026-09-12 00:30:33.976084191,c_cmp_003_p_pl_003_cr_cr_003,synthetic
st_000747,su_00784,cmp_002,pl_026,cr_011,click,2026-08-20 23:05:17.472307790,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000748,su_00784,cmp_002,pl_026,cr_011,bot_start,2026-08-20 23:11:13.673030821,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000749,su_00784,cmp_002,pl_026,cr_011,lead,2026-08-21 03:41:06.197745905,c_cmp_002_p_pl_026_cr_cr_011,synthetic
st_000750,su_00788,cmp_007,pl_007,cr_007,click,2026-09-08 15:33:05.809448955,c_cmp_007_p_pl_007_cr_cr_007,synthetic
