touch_id,user_id,touch_type,campaign_id,placement_id,creative_id,timestamp,start_param,data_source
t_000481,356,click,cmp_000,pl_001,cr_004,2026-08-07 05:05:33.941624403,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000480,356,bot_start,cmp_003,pl_009,cr_000,2026-08-08 01:58:54.220834659,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000482,357,click,cmp_002,pl_000,cr_000,2026-08-20 05:21:47.194278739,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000483,358,bot_start,cmp_001,pl_006,cr_002,2026-09-06 08:12:32.969581272,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000484,359,click,cmp_001,pl_006,cr_002,2026-09-06 04:31:35.637266862,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000486,360,click,cmp_002,pl_008,cr_001,2026-08-20 00:35:43.095563181,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000487,361,click,cmp_002,pl_000,cr_000,2026-08-10 19:52:47.772745934,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000489,362,click,cmp_002,pl_002,cr_002,2026-08-29 17:50:10.697943722,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000488,362,bot_start,cmp_003,pl_007,cr_003,2026-08-31 00:00:51.783540818,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000491,363,bot_start,cmp_000,pl_001,cr_004,2026-08-31 19:53:23.545655906,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000490,363,lead,cmp_003,pl_009,cr_000,2026-09-01 14:01:13.877631994,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000492,364,click,cmp_002,pl_000,cr_000,2026-08-06 03:26:31.509165471,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000493,365,click,cmp_002,pl_002,cr_002,2026-08-04 06:22:45.933306965,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000494,366,lead,cmp_002,pl_000,cr_000,2026-09-03 09:13:12.284298781,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000495,367,click,cmp_002,pl_008,cr_001,2026-08-17 16:13:02.507319883,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000496,367,bot_start,cmp_002,pl_005,cr_004,2026-08-21 10:42:14.891002982,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000497,368,click,cmp_003,pl_009,cr_000,2026-08-22 21:15:40.981665107,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000498,369,click,cmp_003,pl_009,cr_000,2026-08-06 17:45:46.942114515,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000500,370,bot_start,cmp_001,pl_006,cr_002,2026-08-05 17:48:49.538404334,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000501,370,lead,cmp_002,pl_000,cr_000,2026-08-06 16:49:07.610770277,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000502,370,click,cmp_002,pl_005,cr_004,2026-08-18 18:04:44.514215948,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000503,371,bot_start,cmp_004,pl_003,cr_000,2026-08-04 22:29:08.789694514,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000505,372,bot_start,cmp_002,pl_008,cr_001,2026-08-20 23:26:28.346572886,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000504,372,click,cmp_000,pl_001,cr_004,2026-08-21 01:47:23.760822099,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000506,372,lead,cmp_002,pl_005,cr_004,2026-08-22 00:59:31.549679416,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000507,373,click,cmp_003,pl_009,cr_000,2026-08-20 17:29:52.190646154,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000508,374,click,cmp_000,pl_001,cr_004,2026-08-07 11:37:02.337472002,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000509,375,click,cmp_003,pl_009,cr_000,2026-09-01 23:10:05.947009157,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000510,376,bot_start,cmp_004,pl_003,cr_000,2026-09-01 20:11:16.609032129,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000512,377,click,cmp_003,pl_007,cr_003,2026-08-30 11:42:16.629446230,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000513,377,click,cmp_000,pl_001,cr_004,2026-08-31 01:36:18.473908235,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000511,377,bot_start,cmp_002,pl_000,cr_000,2026-08-31 08:06:04.644057025,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000514,378,bot_start,cmp_003,pl_007,cr_003,2026-08-28 16:02:25.428981901,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000515,379,bot_start,cmp_002,pl_002,cr_002,2026-09-03 18:24:59.842822690,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000520,380,click,cmp_000,pl_004,cr_003,2026-08-06 12:09:06.370378630,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000519,380,click,cmp_003,pl_009,cr_000,2026-08-07 02:10:54.184058258,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000521,381,click,cmp_003,pl_007,cr_003,2026-09-05 10:30:55.212799511,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000522,382,lead,cmp_004,pl_003,cr_000,2026-08-04 18:49:59.982601556,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000523,383,bot_start,cmp_003,pl_009,cr_000,2026-09-02 23:40:02.062496447,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000524,384,click,cmp_002,pl_005,cr_004,2026-08-29 07:37:47.217320773,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000525,385,click,cmp_004,pl_003,cr_000,2026-08-27 19:00:43.877395927,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000526,385,click,cmp_002,pl_005,cr_004,2026-08-29 18:22:58.347426519,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000527,386,click,cmp_004,pl_003,cr_000,2026-08-13 06:19:06.428509007,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000528,387,click,cmp_003,pl_009,cr_000,2026-08-26 05:08:37.191746205,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000529,388,click,cmp_003,pl_007,cr_003,2026-08-05 13:30:29.786788905,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000532,389,click,cmp_003,pl_009,cr_000,2026-08-05 23:43:15.948116800,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000531,389,click,cmp_001,pl_006,cr_002,2026-08-06 21:12:26.681503452,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000530,389,lead,cmp_000,pl_001,cr_004,2026-08-08 04:30:58.822146517,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000533,389,bot_start,cmp_002,pl_005,cr_004,2026-08-08 15:41:25.451443711,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000535,390,bot_start,cmp_000,pl_004,cr_003,2026-08-25 10:12:53.465039252,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000536,391,click,cmp_002,pl_000,cr_000,2026-08-12 04:58:28.599869765,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000537,392,click,cmp_002,pl_008,cr_001,2026-08-17 15:41:34.901377837,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000538,393,bot_start,cmp_002,pl_000,cr_000,2026-08-27 04:53:56.996044445,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000539,394,click,cmp_001,pl_006,cr_002,2026-08-30 21:53:06.120262052,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000541,395,click,cmp_003,pl_009,cr_000,2026-08-27 13:22:54.589969091,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000542,395,click,cmp_001,pl_006,cr_002,2026-09-02 08:50:03.688962424,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000540,395,click,cmp_002,pl_005,cr_004,2026-09-02 14:08:55.588385276,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000543,396,bot_start,cmp_003,pl_007,cr_003,2026-09-03 00:03:45.598225466,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000544,397,click,cmp_003,pl_007,cr_003,2026-08-30 07:27:54.393626836,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000546,397,click,cmp_002,pl_005,cr_004,2026-08-31 17:53:14.859989793,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000545,397,bot_start,cmp_002,pl_000,cr_000,2026-09-03 13:17:58.155617696,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000547,398,click,cmp_002,pl_008,cr_001,2026-08-31 16:19:14.446746210,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000548,399,bot_start,cmp_004,pl_003,cr_000,2026-08-31 12:30:36.049379408,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000551,400,lead,cmp_002,pl_008,cr_001,2026-08-04 10:24:04.558657275,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000552,401,click,cmp_002,pl_000,cr_000,2026-08-05 14:14:40.785040263,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000553,401,click,cmp_003,pl_007,cr_003,2026-08-05 15:01:20.622469550,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000554,402,click,cmp_002,pl_005,cr_004,2026-08-06 17:25:01.761753391,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000555,402,click,cmp_003,pl_007,cr_003,2026-08-07 08:34:55.152783206,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000557,402,lead,cmp_003,pl_007,cr_003,2026-09-01 12:30:59.058653430,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000558,402,click,cmp_002,pl_000,cr_000,2026-09-01 20:54:16.284436641,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000556,402,click,cmp_004,pl_003,cr_000,2026-09-02 19:03:13.147825075,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000559,403,click,cmp_000,pl_001,cr_004,2026-08-25 13:20:14.258682998,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000560,403,bot_start,cmp_004,pl_003,cr_000,2026-08-28 03:28:58.690095433,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000562,404,click,cmp_002,pl_000,cr_000,2026-08-28 13:57:02.091053631,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000561,404,click,cmp_001,pl_006,cr_002,2026-09-01 04:55:48.800116397,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000563,405,click,cmp_003,pl_009,cr_000,2026-08-30 16:08:52.240740811,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000564,406,bot_start,cmp_002,pl_008,cr_001,2026-09-04 17:08:16.202629314,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000565,407,click,cmp_003,pl_007,cr_003,2026-09-04 07:05:12.864470018,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000567,408,bot_start,cmp_002,pl_002,cr_002,2026-08-04 09:06:35.362879214,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000566,408,click,cmp_000,pl_004,cr_003,2026-08-04 17:47:17.668000285,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000568,409,click,cmp_000,pl_004,cr_003,2026-08-31 16:41:04.397171408,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000571,410,click,cmp_000,pl_004,cr_003,2026-08-04 05:42:03.082065315,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000572,411,bot_start,cmp_001,pl_006,cr_002,2026-08-29 15:59:17.209698198,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000573,412,click,cmp_004,pl_003,cr_000,2026-08-07 14:54:14.207663717,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000574,413,lead,cmp_003,pl_007,cr_003,2026-08-14 10:49:48.659846361,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000575,413,click,cmp_003,pl_009,cr_000,2026-08-17 02:07:08.698731660,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000576,414,bot_start,cmp_002,pl_002,cr_002,2026-08-30 09:11:04.696523080,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000577,414,click,cmp_002,pl_002,cr_002,2026-09-01 13:42:15.249421773,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000578,414,lead,cmp_002,pl_002,cr_002,2026-09-03 00:58:28.530843877,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000580,415,click,cmp_000,pl_004,cr_003,2026-08-05 06:33:01.419884523,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000581,415,click,cmp_002,pl_008,cr_001,2026-08-07 21:32:31.388220603,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000579,415,click,cmp_003,pl_009,cr_000,2026-08-08 00:07:29.588494675,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000582,416,bot_start,cmp_003,pl_009,cr_000,2026-08-30 12:52:56.819255986,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000583,417,bot_start,cmp_002,pl_000,cr_000,2026-08-06 20:19:51.410716588,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000586,418,lead,cmp_002,pl_005,cr_004,2026-08-20 18:06:25.553248290,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000584,418,lead,cmp_001,pl_006,cr_002,2026-08-21 03:17:14.111516312,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000585,418,click,cmp_002,pl_000,cr_000,2026-08-21 08:25:26.921887323,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000587,419,click,cmp_002,pl_000,cr_000,2026-08-29 09:57:43.754734079,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000589,420,click,cmp_002,pl_002,cr_002,2026-08-10 06:49:14.427561134,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000590,420,click,cmp_003,pl_007,cr_003,2026-08-10 09:43:00.085536606,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000591,420,bot_start,cmp_000,pl_001,cr_004,2026-08-10 22:00:32.283182394,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000592,421,click,cmp_002,pl_002,cr_002,2026-08-04 12:01:55.387830423,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000594,422,click,cmp_004,pl_003,cr_000,2026-08-28 10:39:48.302128845,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000593,422,bot_start,cmp_002,pl_002,cr_002,2026-08-30 05:53:10.988115809,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000595,422,click,cmp_002,pl_002,cr_002,2026-09-01 19:38:31.738977148,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000596,423,lead,cmp_004,pl_003,cr_000,2026-08-29 14:30:05.802105929,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000597,424,bot_start,cmp_003,pl_009,cr_000,2026-08-21 00:58:58.617382976,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000600,425,click,cmp_000,pl_004,cr_003,2026-08-18 01:12:32.016268894,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000598,425,lead,cmp_000,pl_001,cr_004,2026-08-19 20:06:35.682924799,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000599,425,lead,cmp_000,pl_001,cr_004,2026-08-23 11:06:48.799615903,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000601,426,click,cmp_003,pl_007,cr_003,2026-08-09 15:39:28.218438982,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000603,427,bot_start,cmp_001,pl_006,cr_002,2026-08-04 20:20:21.556449253,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000604,427,click,cmp_003,pl_009,cr_000,2026-08-05 07:13:49.805904810,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000602,427,lead,cmp_002,pl_008,cr_001,2026-08-07 23:04:38.632301436,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000605,428,bot_start,cmp_002,pl_002,cr_002,2026-09-02 18:15:21.626426654,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000606,429,click,cmp_002,pl_000,cr_000,2026-09-06 13:42:12.037084699,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000609,430,bot_start,cmp_002,pl_002,cr_002,2026-08-04 15:20:27.973818513,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000608,430,bot_start,cmp_000,pl_001,cr_004,2026-08-04 21:39:35.133185340,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000610,430,click,cmp_001,pl_006,cr_002,2026-08-16 22:50:11.207543380,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000611,431,click,cmp_002,pl_008,cr_001,2026-09-01 20:21:11.028992175,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000612,431,click,cmp_002,pl_005,cr_004,2026-09-02 22:28:43.902382578,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000614,432,bot_start,cmp_003,pl_009,cr_000,2026-08-26 16:37:56.207683319,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000613,432,click,cmp_002,pl_000,cr_000,2026-08-28 04:41:22.023958092,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000615,433,click,cmp_003,pl_009,cr_000,2026-08-07 14:44:39.633712797,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000616,433,bot_start,cmp_002,pl_000,cr_000,2026-08-09 02:50:30.326788995,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000618,434,lead,cmp_004,pl_003,cr_000,2026-09-01 21:12:33.288968458,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000619,434,bot_start,cmp_004,pl_003,cr_000,2026-09-02 12:24:20.108182304,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000617,434,click,cmp_004,pl_003,cr_000,2026-09-05 20:57:11.296944315,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000621,435,click,cmp_004,pl_003,cr_000,2026-08-04 01:50:30.372854757,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000620,435,lead,cmp_002,pl_000,cr_000,2026-08-04 02:56:05.816014323,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000622,435,click,cmp_002,pl_000,cr_000,2026-08-09 03:37:26.047392356,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000623,436,bot_start,cmp_002,pl_002,cr_002,2026-08-20 12:18:40.512010502,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000626,437,click,cmp_000,pl_004,cr_003,2026-08-04 14:44:26.776626166,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000628,437,click,cmp_001,pl_006,cr_002,2026-08-04 18:32:58.135524995,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000627,437,bot_start,cmp_003,pl_007,cr_003,2026-08-04 21:16:46.176222243,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000624,437,click,cmp_000,pl_004,cr_003,2026-08-04 21:55:10.700846308,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000625,437,click,cmp_004,pl_003,cr_000,2026-08-04 22:48:57.442302963,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000629,437,lead,cmp_004,pl_003,cr_000,2026-08-16 12:00:04.226535179,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000630,437,click,cmp_002,pl_008,cr_001,2026-08-24 02:54:49.478289351,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000631,437,click,cmp_000,pl_001,cr_004,2026-08-26 12:51:36.020024443,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000632,438,click,cmp_000,pl_004,cr_003,2026-09-08 12:33:05.441120878,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000635,439,bot_start,cmp_002,pl_008,cr_001,2026-08-05 14:39:42.545997225,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000633,439,bot_start,cmp_002,pl_002,cr_002,2026-08-07 23:41:38.841603593,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000634,439,bot_start,cmp_000,pl_004,cr_003,2026-08-08 01:23:37.127821094,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000639,440,click,cmp_003,pl_007,cr_003,2026-08-18 04:11:10.030628240,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000638,440,click,cmp_002,pl_008,cr_001,2026-08-19 23:07:19.341419265,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000640,440,click,cmp_002,pl_002,cr_002,2026-08-21 01:51:27.375384391,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000643,441,click,cmp_000,pl_004,cr_003,2026-08-12 02:52:59.289290398,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000641,441,bot_start,cmp_003,pl_007,cr_003,2026-08-12 20:46:49.276591665,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000642,441,click,cmp_002,pl_005,cr_004,2026-08-12 23:53:59.974232317,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000644,442,bot_start,cmp_000,pl_004,cr_003,2026-08-08 18:28:20.890803397,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000646,442,click,cmp_000,pl_001,cr_004,2026-08-09 04:03:05.824005953,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000645,442,click,cmp_002,pl_002,cr_002,2026-08-10 04:27:50.529492006,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000647,443,bot_start,cmp_000,pl_004,cr_003,2026-08-04 09:09:04.971322635,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000649,444,bot_start,cmp_003,pl_009,cr_000,2026-09-03 12:56:03.137544688,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000648,444,click,cmp_002,pl_005,cr_004,2026-09-03 20:54:06.943909053,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000650,445,bot_start,cmp_004,pl_003,cr_000,2026-08-04 05:53:13.034862288,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000651,446,lead,cmp_004,pl_003,cr_000,2026-08-05 16:46:11.405950261,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000652,446,click,cmp_000,pl_001,cr_004,2026-08-08 06:28:30.708430918,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000653,447,click,cmp_002,pl_000,cr_000,2026-08-21 14:27:51.141304995,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000654,448,click,cmp_002,pl_008,cr_001,2026-08-10 11:34:47.411569139,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000655,449,bot_start,cmp_000,pl_004,cr_003,2026-09-01 09:54:22.165913343,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000656,449,click,cmp_000,pl_001,cr_004,2026-09-05 08:09:13.879050609,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000658,450,click,cmp_002,pl_002,cr_002,2026-09-01 13:47:33.622485596,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000660,451,bot_start,cmp_002,pl_008,cr_001,2026-08-05 20:09:52.633788283,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000659,451,bot_start,cmp_004,pl_003,cr_000,2026-08-07 01:06:58.446467027,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000661,452,click,cmp_003,pl_007,cr_003,2026-08-22 03:37:24.284764262,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000662,453,click,cmp_000,pl_001,cr_004,2026-08-05 18:29:58.438583673,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000663,454,click,cmp_000,pl_004,cr_003,2026-08-31 17:10:34.012379395,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000665,454,bot_start,cmp_002,pl_005,cr_004,2026-09-03 19:05:44.914294744,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000664,454,click,cmp_001,pl_006,cr_002,2026-09-04 15:17:52.669241636,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000666,455,bot_start,cmp_003,pl_009,cr_000,2026-08-19 15:10:23.720628643,c_cmp_003_p_pl_009_cr_cr_000,synthetic
t_000667,455,click,cmp_000,pl_001,cr_004,2026-08-19 22:15:32.741399782,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000669,456,click,cmp_003,pl_007,cr_003,2026-09-04 02:27:59.113460422,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000668,456,click,cmp_002,pl_000,cr_000,2026-09-07 08:52:01.683098562,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000670,457,bot_start,cmp_000,pl_001,cr_004,2026-08-04 10:20:28.331936365,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000672,458,bot_start,cmp_002,pl_008,cr_001,2026-08-15 13:46:44.932391989,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000671,458,bot_start,cmp_002,pl_005,cr_004,2026-08-21 12:15:18.708505279,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000673,459,click,cmp_002,pl_005,cr_004,2026-08-04 23:57:26.940768582,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000674,459,click,cmp_001,pl_006,cr_002,2026-08-06 13:57:19.636661635,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000676,460,click,cmp_002,pl_002,cr_002,2026-08-10 23:21:13.145053335,c_cmp_002_p_pl_002_cr_cr_002,synthetic
t_000678,461,click,cmp_002,pl_000,cr_000,2026-09-01 05:55:43.481597429,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000677,461,click,cmp_000,pl_004,cr_003,2026-09-01 11:51:53.515099609,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000679,462,bot_start,cmp_001,pl_006,cr_002,2026-08-04 23:32:17.445227281,c_cmp_001_p_pl_006_cr_cr_002,synthetic
t_000680,462,click,cmp_002,pl_000,cr_000,2026-08-06 04:10:58.675969898,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000682,463,bot_start,cmp_000,pl_004,cr_003,2026-08-20 14:35:43.825277983,c_cmp_000_p_pl_004_cr_cr_003,synthetic
t_000681,463,bot_start,cmp_002,pl_008,cr_001,2026-08-22 01:04:43.116522094,c_cmp_002_p_pl_008_cr_cr_001,synthetic
t_000683,464,bot_start,cmp_002,pl_005,cr_004,2026-08-09 23:23:25.060498746,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000684,465,click,cmp_004,pl_003,cr_000,2026-09-05 06:04:50.921613276,c_cmp_004_p_pl_003_cr_cr_000,synthetic
t_000685,466,click,cmp_002,pl_005,cr_004,2026-08-21 02:12:46.835185128,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000686,467,click,cmp_002,pl_000,cr_000,2026-08-04 18:47:00.827174015,c_cmp_002_p_pl_000_cr_cr_000,synthetic
t_000688,468,click,cmp_003,pl_007,cr_003,2026-08-15 09:13:32.975337582,c_cmp_003_p_pl_007_cr_cr_003,synthetic
t_000687,468,click,cmp_000,pl_001,cr_004,2026-08-15 19:44:16.837147622,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000689,468,click,cmp_002,pl_005,cr_004,2026-08-16 02:27:11.113696506,c_cmp_002_p_pl_005_cr_cr_004,synthetic
t_000690,469,bot_start,cmp_000,pl_001,cr_004,2026-08-08 02:06:21.538884958,c_cmp_000_p_pl_001_cr_cr_004,synthetic
t_000691,469,click,cmp_002,pl_008,cr_001,2026-08-08 04:35:45.350400556,c_cmp_002_p_pl_008_cr_cr_001,synthetic
